aX,aY,aZ,gX,gY,gZ
-0.073,-0.360,0.186,-137.939,-46.692,-28.931
-0.064,-0.408,0.252,-127.380,-52.490,-34.607
-0.054,-0.473,0.265,-113.831,-57.068,-44.434
-0.068,-0.550,0.228,-99.854,-58.228,-55.603
-0.110,-0.628,0.168,-88.989,-54.443,-65.613
-0.157,-0.720,0.085,-83.923,-47.791,-69.946
-0.207,-0.816,0.017,-85.266,-41.260,-66.223
-0.269,-0.876,-0.023,-92.590,-36.377,-54.749
-0.303,-0.913,-0.067,-102.539,-33.569,-38.818
-0.315,-0.950,-0.055,-108.704,-34.668,-24.048
-0.303,-0.992,-0.050,-103.821,-36.133,-15.076
-0.259,-0.997,-0.123,-88.562,-35.706,-16.296
-0.259,-1.007,-0.235,-69.580,-35.950,-29.236
-0.354,-1.037,-0.327,-52.368,-36.621,-49.316
-0.428,-1.114,-0.406,-42.175,-38.147,-71.411
-0.489,-1.227,-0.542,-37.903,-40.161,-88.928
-0.608,-1.423,-0.655,-37.292,-43.457,-101.257
-0.683,-1.601,-0.741,-42.419,-48.035,-111.572
-0.645,-1.884,-0.846,-44.861,-57.251,-113.159
-0.615,-2.156,-0.958,-39.063,-73.120,-111.694
-0.548,-2.373,-1.057,-29.175,-97.961,-110.413
-0.417,-2.570,-1.135,-13.489,-132.568,-109.985
-0.228,-2.718,-1.074,6.653,-177.246,-111.084
0.095,-2.840,-0.891,31.555,-225.708,-116.943
0.365,-2.968,-0.545,57.190,-265.564,-120.972
0.713,-3.022,-0.044,74.097,-288.818,-113.159
1.217,-2.937,0.470,84.229,-294.617,-82.092
1.756,-2.632,0.967,91.797,-286.499,-25.391
2.143,-2.075,1.406,98.022,-262.451,51.331
2.545,-1.328,1.773,104.492,-222.961,132.263
2.868,-0.533,2.064,113.647,-180.481,195.129
3.138,0.214,2.194,127.747,-143.799,225.586
3.300,0.770,2.140,145.264,-115.540,220.154
3.339,1.201,1.967,154.297,-92.957,195.679
3.342,1.417,1.750,150.146,-70.984,169.067
3.350,1.487,1.589,139.771,-49.927,143.799
3.216,1.534,1.470,136.169,-36.865,116.882
2.943,1.567,1.263,142.456,-26.306,93.323
2.732,1.602,1.131,141.296,-16.479,77.271
2.567,1.630,1.049,127.258,-4.150,65.430
2.391,1.561,0.928,115.784,11.841,52.490
2.211,1.451,0.855,106.506,26.489,35.645
2.050,1.461,0.723,103.577,33.752,24.719
1.789,1.786,0.768,115.967,23.132,40.161
1.546,2.343,0.699,100.464,31.433,75.439
1.506,2.647,0.693,55.542,53.345,106.506
1.397,2.554,0.534,33.203,67.200,101.868
1.138,2.328,0.353,27.405,64.697,57.007
0.852,1.953,0.197,26.794,49.805,2.319
0.697,1.508,0.120,21.240,36.987,-35.400
0.576,0.983,0.116,16.663,31.189,-60.791
0.469,0.476,0.115,17.639,29.602,-72.144
0.488,0.104,0.107,18.982,28.381,-63.110
0.600,-0.088,0.183,18.616,26.062,-38.391
0.725,-0.123,0.243,22.156,24.170,-11.597
0.800,-0.067,0.286,28.931,22.034,4.272
0.870,0.032,0.261,32.837,21.057,11.780
0.849,0.099,0.150,32.410,23.010,14.648
0.994,0.175,0.246,26.184,30.396,13.245
0.960,0.171,0.209,19.958,16.541,5.371
0.933,0.167,0.146,17.578,11.169,-10.254
0.863,0.114,0.059,17.090,14.771,-26.917
0.826,0.040,0.011,15.625,12.329,-39.917
0.804,-0.039,0.023,15.686,5.249,-47.668
0.780,-0.072,0.034,17.151,1.038,-45.410
0.760,-0.050,0.023,15.442,-0.183,-31.250
0.760,0.020,-0.000,9.338,0.610,-11.719
0.922,-1.658,0.360,22.278,-115.479,-16.663
1.099,-1.848,0.472,36.621,-117.554,-8.667
1.323,-1.891,0.574,50.842,-107.849,15.625
1.581,-1.685,0.637,62.134,-84.473,54.260
1.888,-1.285,0.668,75.256,-53.467,99.609
2.184,-0.702,0.694,87.280,-21.179,140.015
2.449,-0.045,0.712,90.942,12.451,164.917
2.732,0.500,0.682,86.792,40.588,169.434
2.975,0.878,0.627,81.238,57.190,149.597
3.136,1.075,0.596,84.717,68.665,110.535
3.148,1.139,0.584,96.741,81.970,71.045
3.134,1.217,0.691,102.234,97.229,51.025
3.111,1.357,0.813,93.262,115.051,58.533
3.055,1.586,0.935,71.167,138.977,84.717
2.969,1.859,1.099,43.091,170.654,110.840
2.875,2.080,1.235,20.935,200.134,118.347
2.706,2.226,1.309,10.437,216.431,102.783
2.480,2.249,1.350,8.118,219.604,73.120
2.245,2.095,1.387,4.639,216.248,39.368
1.942,1.900,1.429,1.465,214.050,11.108
1.603,1.754,1.403,4.578,213.623,-6.348
1.297,1.690,1.296,7.263,211.914,-14.465
1.001,1.636,1.203,0.916,210.876,-15.625
0.727,1.547,1.118,-16.907,208.313,-13.733
0.514,1.438,1.026,-39.307,199.463,-9.949
0.340,1.358,0.915,-59.570,185.486,-2.808
0.199,1.321,0.835,-78.247,169.067,8.484
0.049,1.320,0.866,-94.482,150.269,19.836
-0.056,1.333,0.937,-106.506,131.531,27.832
-0.141,1.305,0.968,-112.610,115.417,29.053
-0.241,1.217,0.951,-114.075,103.638,22.949
-0.313,1.084,0.867,-109.985,94.482,12.451
-0.404,0.938,0.744,-100.708,84.656,1.038
-0.505,0.779,0.633,-94.482,76.050,-6.165
-0.587,0.636,0.574,-98.572,68.298,-4.089
-0.647,0.520,0.538,-108.154,60.974,5.798
-0.714,0.419,0.428,-114.868,53.894,19.348
-0.807,0.297,0.298,-120.972,43.518,31.433
-0.901,0.204,0.240,-129.028,31.250,42.175
-0.953,0.147,0.219,-134.766,19.470,49.500
-0.963,0.087,0.226,-132.935,4.395,46.692
-0.983,-0.017,0.224,-121.094,-12.756,27.832
-1.020,-0.166,0.228,-104.248,-26.733,0.000
-1.020,-0.399,0.244,-91.003,-31.799,-25.818
-1.005,-0.658,0.253,-91.736,-28.748,-37.903
-0.953,-0.867,0.259,-106.567,-20.203,-29.114
-0.853,-0.976,0.224,-123.047,-7.507,-7.874
-0.773,-0.985,0.148,-130.432,3.296,16.235
-0.693,-0.902,0.034,-128.235,7.996,38.330
-0.631,-0.770,-0.069,-119.080,7.996,53.894
-0.580,-0.593,-0.190,-107.178,6.042,63.110
-0.523,-0.385,-0.323,-100.525,3.174,68.909
-0.447,-0.188,-0.404,-104.919,-1.587,70.435
-0.339,-0.042,-0.393,-118.713,-9.766,66.406
-0.219,0.011,-0.323,-134.277,-18.066,54.138
-0.171,-0.024,-0.248,-143.188,-23.315,32.715
-0.139,-0.127,-0.205,-141.785,-26.184,6.714
-0.131,-0.248,-0.184,-132.812,-27.405,-20.142
-0.165,-0.366,-0.209,-118.225,-32.043,-42.664
-0.170,-0.476,-0.276,-103.455,-39.612,-56.396
-0.115,-0.537,-0.368,-95.764,-49.377,-58.289
-0.090,-0.567,-0.418,-95.703,-63.232,-50.659
-0.026,-0.523,-0.393,-98.145,-80.017,-37.781
0.081,-0.425,-0.323,-95.093,-96.252,-26.489
0.186,-0.373,-0.194,-88.440,-112.305,-25.635
0.367,-0.360,-0.030,-80.444,-124.939,-36.499
0.476,-0.403,0.063,-64.453,-130.737,-59.021
0.445,-0.500,0.097,-48.340,-128.540,-90.088
0.427,-0.671,0.127,-43.701,-123.657,-117.554
0.381,-0.938,0.098,-51.392,-123.718,-133.301
0.472,-1.310,0.184,-65.491,-130.493,-138.245
0.635,-1.646,0.233,-75.684,-142.883,-134.460
0.701,-1.949,0.310,-66.406,-154.419,-119.202
0.862,-2.161,0.326,-44.556,-152.283,-115.173
1.016,-2.304,0.278,-19.409,-148.621,-119.141
1.123,-2.431,0.240,0.854,-155.151,-124.390
1.319,-2.677,0.248,14.099,-168.152,-129.456
1.453,-3.012,0.395,20.569,-178.772,-135.193
1.531,-3.346,0.615,28.687,-185.303,-133.179
1.556,-3.603,0.766,44.678,-188.416,-109.253
1.530,-3.614,0.903,68.848,-187.988,-57.312
1.583,-3.310,1.027,98.999,-182.922,14.099
1.685,-2.718,1.052,134.949,-170.776,92.163
1.653,-1.992,1.033,171.204,-153.320,164.551
1.658,-1.213,1.032,196.350,-131.531,222.839
1.737,-0.559,1.121,210.449,-112.793,260.132
1.809,0.003,1.189,220.337,-99.182,281.799
1.950,0.480,1.315,227.173,-86.853,290.039
2.099,0.867,1.500,229.675,-75.989,286.499
2.162,1.228,1.618,234.619,-58.044,275.391
2.191,1.569,1.645,234.131,-30.640,258.606
2.183,1.792,1.628,220.459,-7.019,236.206
2.073,1.929,1.538,201.843,8.972,209.595
1.880,1.985,1.368,187.988,24.963,179.626
1.666,2.012,1.104,178.711,41.138,151.672
1.417,2.050,0.833,165.222,52.795,131.653
1.248,2.063,0.631,142.517,57.190,121.765
1.111,2.083,0.483,115.356,56.763,114.624
0.992,2.056,0.354,92.407,51.392,102.051
0.933,2.010,0.308,78.186,47.607,79.285
0.863,1.904,0.303,71.533,38.025,51.392
0.778,1.757,0.272,67.322,19.653,21.423
0.731,1.571,0.309,62.317,17.456,-9.888
0.660,1.340,0.439,53.894,15.869,-32.349
0.646,1.136,0.564,43.091,7.324,-41.260
0.666,0.977,0.604,36.865,4.211,-40.894
0.637,0.871,0.549,33.264,10.071,-35.217
0.628,0.807,0.466,27.344,19.287,-24.902
0.623,0.793,0.368,19.348,25.208,-13.489
0.636,0.768,0.302,9.033,26.978,-4.639
0.647,0.737,0.271,-1.343,25.696,-1.160
0.641,0.696,0.238,-8.545,19.775,-2.502
0.649,0.634,0.185,-11.108,11.963,-7.507
0.639,0.555,0.163,-10.132,4.272,-15.564
0.630,0.478,0.175,-8.118,-1.099,-23.865
0.628,0.407,0.200,-5.188,-4.517,-30.090
0.667,0.351,0.262,-2.625,-7.507,-33.203
0.715,0.312,0.315,-2.930,-7.996,-33.997
0.750,0.280,0.332,-6.592,-5.981,-32.471
1.562,-0.746,0.364,53.650,-63.477,-31.189
1.655,-0.973,0.316,74.707,-64.880,-49.500
1.732,-1.151,0.321,89.600,-66.101,-49.316
1.864,-1.214,0.373,95.703,-67.139,-22.522
2.088,-1.077,0.489,94.055,-62.195,25.818
2.454,-0.776,0.467,86.243,-49.988,80.688
2.905,-0.408,0.398,73.303,-35.889,121.826
3.207,-0.048,0.546,61.829,-19.470,144.287
3.339,0.381,0.973,57.434,4.700,157.715
3.452,0.865,1.432,56.030,37.415,169.312
3.367,1.321,1.735,52.246,74.524,176.392
3.099,1.603,1.786,44.556,115.845,177.185
2.744,1.700,1.686,36.377,154.358,173.035
2.332,1.691,1.577,29.358,186.035,165.100
1.902,1.675,1.441,23.437,208.374,158.386
1.479,1.704,1.284,16.052,221.252,160.095
1.154,1.755,1.116,1.465,229.248,170.166
0.936,1.822,0.978,-21.545,230.591,180.969
0.758,1.929,0.845,-46.814,225.159,186.157
0.590,2.056,0.726,-68.909,211.182,180.054
0.500,2.195,0.684,-91.431,190.308,162.415
0.403,2.215,0.731,-111.877,166.748,131.470
0.272,2.154,0.804,-121.582,146.301,88.196
0.104,2.014,0.799,-115.784,133.545,39.673
-0.084,1.786,0.730,-101.624,124.512,-6.287
-0.273,1.538,0.685,-91.614,112.610,-42.297
-0.420,1.277,0.693,-87.708,98.267,-64.453
-0.516,1.067,0.705,-87.769,85.693,-69.458
-0.599,0.915,0.660,-91.309,75.562,-58.960
-0.656,0.800,0.601,-102.295,65.186,-38.147
-0.665,0.740,0.577,-118.164,52.246,-13.916
-0.657,0.737,0.673,-133.911,41.809,8.179
-0.645,0.790,0.794,-149.780,42.542,23.865
-0.656,0.851,0.864,-163.147,50.537,30.518
-0.672,0.839,0.806,-177.917,58.777,30.762
-0.696,0.768,0.703,-195.984,65.063,28.381
-0.715,0.671,0.628,-209.900,68.176,21.057
-0.741,0.553,0.568,-212.280,63.477,9.277
-0.775,0.445,0.545,-203.552,52.490,-2.625
-0.766,0.327,0.525,-185.181,38.574,-11.841
-0.721,0.207,0.495,-157.898,22.217,-18.005
-0.689,0.104,0.464,-130.981,5.188,-21.973
-0.653,0.001,0.428,-110.291,-8.057,-21.545
-0.625,-0.101,0.373,-99.487,-17.578,-14.587
-0.603,-0.159,0.356,-103.821,-25.330,1.221
-0.567,-0.193,0.369,-119.873,-30.457,22.522
-0.502,-0.193,0.395,-139.832,-33.203,38.757
-0.443,-0.216,0.417,-153.809,-40.039,42.175
-0.441,-0.294,0.442,-157.715,-53.162,30.334
-0.419,-0.469,0.479,-146.851,-67.688,10.376
-0.424,-0.628,0.435,-117.798,-76.660,-9.583
-0.456,-0.781,0.297,-80.566,-80.566,-32.593
-0.490,-0.895,0.128,-53.650,-83.984,-48.645
-0.543,-0.980,-0.009,-46.753,-88.135,-46.326
-0.538,-1.016,-0.085,-63.843,-89.111,-27.405
-0.494,-0.997,-0.127,-97.900,-84.534,-0.122
-0.434,-0.937,-0.084,-132.385,-79.651,23.621
-0.348,-0.880,-0.028,-151.367,-77.454,34.790
-0.290,-0.866,-0.005,-146.606,-79.834,31.006
-0.219,-0.933,-0.016,-125.000,-83.862,13.306
-0.079,-1.047,-0.072,-96.375,-90.515,-12.329
-0.017,-1.221,-0.138,-64.758,-104.736,-43.640
-0.012,-1.381,-0.189,-32.593,-117.615,-77.332
0.005,-1.495,-0.345,-6.714,-118.530,-103.577
0.002,-1.587,-0.523,4.761,-116.272,-116.638
-0.020,-1.626,-0.581,-1.892,-119.812,-116.882
0.115,-1.677,-0.555,-17.700,-124.573,-113.159
0.254,-1.802,-0.453,-30.640,-129.089,-115.662
0.420,-1.984,-0.332,-31.738,-135.925,-125.244
0.705,-2.363,-0.202,-15.564,-144.226,-141.968
0.938,-2.815,-0.068,15.015,-152.039,-164.185
0.984,-3.241,-0.055,55.786,-154.724,-185.242
1.056,-3.496,-0.096,90.698,-153.442,-192.383
0.903,-3.536,-0.199,109.985,-168.762,-171.082
0.899,-3.407,-0.111,121.521,-178.955,-129.700
1.132,-3.120,0.194,122.986,-198.853,-88.684
1.416,-2.782,0.477,126.099,-228.394,-45.837
1.755,-2.441,0.908,134.338,-243.408,-1.221
2.095,-1.932,1.318,139.038,-235.107,43.335
2.380,-1.375,1.560,141.479,-206.055,83.618
2.584,-0.868,1.681,147.278,-169.678,112.976
2.698,-0.431,1.781,160.828,-140.930,120.667
2.722,-0.128,1.792,181.519,-122.620,109.680
2.694,0.062,1.739,199.097,-106.384,98.206
2.666,0.194,1.691,204.346,-94.055,104.187
2.661,0.386,1.716,198.792,-88.074,132.996
2.613,0.695,1.746,188.965,-82.092,168.823
2.643,1.105,1.794,174.500,-53.162,201.355
2.767,1.515,1.900,154.602,-7.629,218.872
2.705,1.792,2.002,140.564,23.071,209.534
2.560,1.911,1.819,133.728,35.278,176.453
2.233,1.862,1.546,133.179,44.922,131.958
1.882,1.771,1.267,138.000,60.791,89.722
1.463,1.817,0.967,139.282,71.228,71.167
1.305,1.961,0.714,125.488,72.388,87.097
0.927,2.172,0.477,97.412,66.650,114.685
0.950,2.436,0.444,60.669,88.257,132.568
0.876,2.318,0.338,22.278,83.557,154.663
0.768,2.223,0.425,-2.319,49.500,137.329
0.934,1.888,0.489,-1.343,26.489,83.252
0.756,1.630,0.543,20.325,5.249,9.033
0.633,1.251,0.469,48.279,-9.460,-67.566
0.638,0.874,0.517,64.636,5.371,-106.384
0.620,0.504,0.592,68.542,14.709,-119.873
0.480,0.260,0.576,64.941,-0.977,-110.596
0.478,0.166,0.528,49.622,-5.249,-65.002
0.537,0.245,0.540,24.048,16.113,-3.784
0.579,0.396,0.484,2.197,38.757,49.255
0.630,0.581,0.391,-13.000,46.265,81.970
0.670,0.732,0.309,-22.278,40.222,86.609
0.694,0.803,0.259,-24.658,31.250,65.552
0.706,0.773,0.224,-21.423,21.790,26.672
0.662,0.657,0.188,-13.916,8.606,-15.930
0.626,0.496,0.189,-5.615,-2.258,-50.720
0.588,0.348,0.203,0.549,-8.606,-71.289
0.557,0.231,0.236,1.770,-11.719,-73.425
0.550,0.181,0.271,-3.601,-10.986,-57.312
0.590,0.204,0.283,-14.832,-7.874,-29.480
0.646,0.256,0.305,-28.076,-3.601,-2.441
1.798,-0.194,0.757,43.640,-73.486,47.241
1.990,-0.151,0.763,55.847,-65.491,34.668
2.163,-0.119,0.843,71.472,-53.406,24.353
2.362,-0.011,0.971,83.679,-35.522,28.198
2.563,0.218,1.144,81.421,-9.094,48.706
2.735,0.544,1.322,63.843,22.949,77.393
2.899,0.951,1.380,43.518,58.655,100.586
3.085,1.227,1.307,25.146,90.454,105.774
3.171,1.331,1.266,14.221,111.389,90.759
3.156,1.385,1.287,17.822,124.756,64.697
3.031,1.439,1.346,25.818,135.315,41.443
2.823,1.510,1.407,26.367,146.545,32.410
2.589,1.650,1.480,17.639,160.645,41.016
2.249,1.837,1.516,-2.319,181.152,62.805
1.921,1.969,1.461,-33.630,206.604,88.989
1.541,2.082,1.365,-66.223,230.042,107.605
1.186,2.192,1.220,-89.661,246.521,114.014
0.914,2.207,0.994,-106.445,249.939,107.605
0.694,2.152,0.840,-120.300,243.408,92.285
0.500,2.108,0.788,-126.038,231.384,70.496
0.335,2.085,0.735,-122.498,213.562,47.974
0.227,2.028,0.692,-119.751,191.040,27.039
0.134,1.925,0.676,-120.789,167.236,4.578
0.050,1.817,0.703,-122.375,144.531,-19.226
-0.044,1.680,0.779,-124.390,124.390,-44.373
-0.143,1.501,0.820,-129.333,109.253,-65.674
-0.267,1.280,0.860,-144.043,99.182,-76.050
-0.389,1.046,0.901,-164.185,93.872,-76.294
-0.497,0.848,0.931,-180.542,90.881,-69.946
-0.591,0.673,0.906,-188.782,89.111,-61.462
-0.694,0.511,0.826,-187.622,83.679,-57.495
-0.784,0.345,0.712,-179.382,69.824,-58.716
-0.893,0.165,0.609,-165.588,50.781,-62.805
-1.006,-0.041,0.516,-149.902,33.630,-65.308
-1.117,-0.249,0.414,-138.855,20.569,-59.937
-1.193,-0.434,0.325,-133.850,10.620,-48.462
-1.247,-0.604,0.241,-131.836,3.601,-33.569
-1.300,-0.725,0.203,-133.362,-0.488,-15.808
-1.258,-0.812,0.249,-136.536,-2.686,1.038
-1.175,-0.899,0.292,-135.559,-2.808,11.841
-1.135,-0.966,0.262,-129.761,-4.456,13.672
-1.117,-0.959,0.167,-122.559,-8.545,10.498
-1.041,-0.949,0.016,-118.591,-14.282,8.850
-0.947,-0.940,-0.118,-121.887,-19.592,12.878
-0.846,-0.911,-0.202,-128.174,-21.179,20.386
-0.751,-0.828,-0.275,-129.944,-19.470,27.527
-0.655,-0.724,-0.326,-126.770,-22.827,33.508
-0.541,-0.626,-0.358,-121.521,-32.959,35.828
-0.453,-0.539,-0.334,-115.356,-43.213,34.119
-0.367,-0.489,-0.248,-110.168,-48.889,29.297
-0.250,-0.477,-0.179,-104.614,-51.086,22.400
-0.161,-0.489,-0.174,-96.558,-56.213,12.512
-0.040,-0.531,-0.171,-86.487,-67.078,-0.122
0.136,-0.572,-0.161,-72.205,-74.829,-10.376
0.232,-0.597,-0.227,-52.551,-75.928,-22.095
0.245,-0.606,-0.256,-34.668,-80.688,-33.142
0.303,-0.568,-0.266,-24.414,-91.248,-39.856
0.335,-0.510,-0.232,-19.287,-106.995,-44.556
0.422,-0.468,-0.142,-18.250,-128.174,-48.950
0.590,-0.492,-0.043,-21.973,-150.391,-52.673
0.661,-0.551,0.116,-30.151,-166.992,-58.472
0.756,-0.605,0.238,-39.063,-170.959,-64.270
0.935,-0.674,0.297,-43.457,-167.297,-71.411
0.992,-0.787,0.329,-40.344,-160.278,-84.473
0.965,-0.838,0.348,-36.926,-151.917,-98.816
0.947,-0.906,0.250,-32.410,-141.663,-100.525
0.945,-1.008,0.159,-31.067,-128.906,-102.722
0.981,-1.106,0.136,-34.912,-122.375,-105.835
1.108,-1.237,0.227,-37.231,-128.906,-101.990
1.238,-1.385,0.419,-32.837,-149.719,-94.604
1.400,-1.521,0.565,-19.714,-171.631,-90.332
1.526,-1.634,0.668,-1.831,-181.091,-88.440
1.599,-1.741,0.712,14.404,-176.147,-88.501
1.607,-1.865,0.758,23.315,-164.246,-88.318
1.628,-2.023,0.751,24.109,-147.827,-82.458
1.613,-2.160,0.707,21.179,-126.953,-66.528
1.613,-2.223,0.656,20.447,-104.736,-41.382
1.643,-2.224,0.596,31.616,-88.623,-7.629
1.635,-2.111,0.590,53.345,-86.548,32.166
1.623,-1.866,0.685,81.726,-95.825,72.693
1.630,-1.563,0.806,115.051,-108.215,108.948
1.674,-1.243,0.989,147.034,-119.446,137.573
1.725,-0.907,1.155,174.744,-126.892,161.011
1.733,-0.505,1.350,189.941,-120.789,186.768
1.800,-0.081,1.440,184.814,-89.478,214.478
1.891,0.316,1.475,168.091,-46.082,237.427
1.911,0.691,1.448,151.062,-13.977,247.009
1.910,0.962,1.372,140.076,2.014,241.577
1.871,1.123,1.321,136.169,12.756,220.703
1.766,1.240,1.253,141.296,24.658,191.650
1.595,1.330,1.093,152.222,33.447,165.100
1.437,1.389,0.934,157.715,37.903,146.179
1.274,1.476,0.756,157.471,42.053,133.911
1.122,1.618,0.536,150.574,46.021,126.526
1.030,1.707,0.394,131.042,48.035,119.690
1.001,1.712,0.336,105.835,50.049,105.408
0.964,1.657,0.301,90.149,51.697,76.843
0.893,1.539,0.254,84.656,47.913,36.560
0.835,1.334,0.232,81.177,36.133,-5.859
0.810,1.068,0.254,75.439,21.118,-42.297
0.780,0.813,0.318,71.899,9.094,-69.458
0.734,0.575,0.359,74.219,1.221,-85.571
0.675,0.435,0.369,77.148,-5.676,-81.848
0.663,0.384,0.399,70.557,-11.230,-55.847
0.712,0.416,0.467,52.368,-11.047,-16.846
0.776,0.532,0.542,30.701,-3.174,19.897
0.823,0.651,0.568,13.611,8.545,41.565
0.830,0.707,0.509,4.517,17.334,44.373
0.807,0.701,0.411,0.366,20.325,32.288
0.771,0.635,0.330,0.427,18.311,11.597
0.735,0.520,0.279,3.723,13.123,-10.986
0.712,0.395,0.251,8.118,7.507,-28.809
0.703,0.275,0.240,10.864,3.235,-36.682
0.705,0.174,0.250,9.705,1.038,-32.898
0.734,0.134,0.295,4.028,0.793,-19.348
0.759,0.141,0.335,-1.953,1.648,-2.991
0.796,0.175,0.367,-5.981,3.845,11.902
0.840,0.242,0.369,-8.179,6.470,22.461
0.869,0.291,0.343,-10.010,9.399,24.780
1.365,-1.638,0.403,60.608,-98.328,4.089
1.665,-1.679,0.589,87.219,-111.938,16.052
1.956,-1.532,0.769,111.755,-121.277,37.292
2.271,-1.250,0.988,125.488,-119.385,67.383
2.548,-0.780,1.217,123.169,-98.328,101.501
2.831,-0.198,1.318,109.863,-57.739,136.047
2.991,0.275,1.345,92.102,-7.202,162.170
3.041,0.744,1.302,78.430,40.161,169.312
2.987,1.036,1.181,77.881,70.251,163.025
2.870,1.137,1.171,78.064,74.951,147.339
2.690,1.219,1.389,81.543,64.331,135.132
2.459,1.327,1.517,85.938,54.871,141.113
2.100,1.564,1.690,72.510,56.641,169.128
1.906,2.037,2.213,26.123,81.909,208.130
1.916,2.646,2.518,-30.701,138.062,235.168
1.613,2.941,2.258,-67.261,211.670,229.431
1.258,2.856,1.707,-96.069,274.353,192.749
0.892,2.598,1.321,-118.347,297.668,145.630
0.658,2.326,1.011,-118.774,288.330,97.168
0.437,2.116,0.744,-99.426,264.771,52.002
0.280,1.934,0.568,-82.153,242.126,16.724
0.141,1.753,0.473,-77.942,221.558,-6.897
0.030,1.581,0.460,-82.764,203.247,-21.240
-0.036,1.413,0.440,-91.064,188.293,-27.710
-0.125,1.263,0.383,-99.243,174.683,-24.536
-0.165,1.168,0.372,-115.234,164.001,-12.268
-0.225,1.041,0.396,-139.832,154.846,2.197
-0.281,0.928,0.433,-165.833,144.470,13.550
-0.342,0.815,0.458,-184.021,129.578,20.081
-0.355,0.719,0.536,-187.744,113.708,20.935
-0.298,0.650,0.636,-178.894,101.501,13.306
-0.275,0.618,0.670,-156.677,93.201,-1.221
-0.308,0.586,0.617,-128.174,82.275,-21.484
-0.353,0.552,0.559,-102.905,68.481,-42.664
-0.386,0.504,0.522,-83.679,53.711,-61.096
-0.418,0.422,0.500,-70.557,38.696,-76.721
-0.454,0.321,0.520,-63.110,25.696,-88.928
-0.494,0.219,0.562,-56.824,16.541,-96.863
-0.540,0.081,0.567,-50.171,12.634,-100.037
-0.638,-0.081,0.458,-55.481,16.724,-92.529
-0.718,-0.209,0.312,-81.665,25.391,-70.190
-0.740,-0.316,0.228,-119.141,28.870,-36.560
-0.745,-0.398,0.167,-156.738,25.574,-0.610
-0.738,-0.416,0.148,-192.261,17.334,32.043
-0.682,-0.405,0.173,-213.989,4.822,57.251
-0.622,-0.430,0.247,-212.708,-13.000,68.176
-0.557,-0.477,0.322,-189.087,-31.982,62.744
-0.500,-0.538,0.327,-150.757,-48.157,45.776
-0.482,-0.603,0.251,-115.051,-61.096,27.466
-0.504,-0.691,0.133,-93.140,-70.679,17.822
-0.536,-0.779,0.019,-90.027,-74.707,23.071
-0.518,-0.798,-0.075,-106.934,-70.557,44.861
-0.460,-0.747,-0.111,-131.836,-60.608,72.632
-0.417,-0.675,-0.059,-147.949,-50.903,91.797
-0.367,-0.630,-0.031,-148.132,-46.326,96.863
-0.307,-0.618,-0.055,-135.925,-46.326,86.914
-0.256,-0.664,-0.109,-118.530,-54.626,60.364
-0.240,-0.720,-0.149,-100.037,-71.594,19.836
-0.210,-0.781,-0.246,-77.637,-89.844,-19.592
-0.189,-0.906,-0.348,-54.443,-102.600,-44.189
-0.212,-0.991,-0.401,-43.945,-111.206,-57.861
-0.245,-1.099,-0.401,-43.396,-118.774,-62.073
-0.227,-1.217,-0.363,-46.448,-123.962,-57.617
-0.185,-1.307,-0.352,-50.293,-127.563,-48.889
-0.018,-1.354,-0.326,-49.927,-135.193,-44.006
0.230,-1.444,-0.293,-39.795,-151.367,-48.950
0.403,-1.552,-0.165,-20.569,-172.729,-64.453
0.587,-1.675,-0.012,-3.723,-188.660,-89.539
0.845,-1.788,0.088,9.827,-199.341,-116.455
0.991,-1.920,0.165,26.062,-204.590,-136.902
1.087,-2.063,0.176,37.903,-199.036,-160.889
1.212,-2.256,0.198,44.434,-192.932,-183.472
1.260,-2.409,0.273,46.570,-192.749,-192.993
1.415,-2.599,0.333,45.776,-196.716,-182.678
1.737,-2.739,0.599,39.917,-208.923,-149.292
2.188,-2.708,1.126,34.363,-223.267,-96.313
2.616,-2.381,1.595,43.335,-221.375,-31.860
2.876,-1.863,1.854,69.946,-197.876,28.687
2.967,-1.234,1.852,102.539,-152.649,73.914
2.962,-0.664,1.642,130.188,-97.290,103.149
2.862,-0.226,1.350,147.827,-46.082,118.103
2.838,0.100,1.166,154.663,-6.409,118.042
2.795,0.380,1.116,158.264,13.977,102.112
2.687,0.629,1.074,163.086,12.695,81.970
2.581,0.774,1.036,161.743,-1.587,69.580
2.490,0.871,1.007,148.560,-13.062,67.078
2.356,0.936,1.007,133.057,-9.583,68.237
2.187,0.967,1.055,122.192,4.456,69.580
2.031,1.018,1.063,117.188,21.729,70.557
1.829,1.106,0.947,122.375,32.715,73.792
1.640,1.232,0.804,128.845,36.011,82.092
1.500,1.359,0.682,129.333,39.307,90.210
1.377,1.461,0.582,127.930,46.204,89.783
1.231,1.481,0.487,124.329,47.363,76.660
1.089,1.417,0.445,118.164,41.077,52.307
0.963,1.271,0.396,114.502,23.437,25.940
0.857,1.112,0.338,116.333,6.897,-0.244
0.758,0.970,0.324,120.850,0.122,-23.132
0.677,0.829,0.327,120.850,-6.470,-33.203
0.361,0.652,0.059,113.892,-0.610,-22.766
1.001,0.714,0.720,96.497,32.227,8.911
0.579,0.636,0.352,68.542,-61.218,43.030
0.722,0.838,0.388,40.894,-47.668,76.233
0.812,0.910,0.378,18.982,7.812,95.459
0.807,0.956,0.294,8.911,18.127,99.304
